Utility Name,Fire Start Date,Fire Start Time,Latitude,Longitude,Material at Origin,Land Use at Origin,Size,Suppressed by,Suppressing Agency,Facility Identification,Other Companies,Voltage (Volts),Equipment Involved With Ignition,Type,Was There an Outage,Outage Date,Outage Time,Suspected Initiating Event,Equipment /Facility Failure,Contact From Object,Facility Contacted,Contributing Factor,Notes
PG&E,8/5/16,12:42,38.40478,-120.52924,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire,101244628,,"12,000",Conductor,Overhead,Yes,8/5/16,12:42,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/5/16,14:46,40.47975,-123.78030,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire,103572261,,"12,000",Conductor,Overhead,Yes,8/5/16,14:46,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/5/16,20:44,39.02486,-122.66724,Vegetation,RURAL,< 0.25 Acres,Customer,N.A.,102154138,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,8/5/16,20:44,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,8/6/16,18:53,38.28187,-122.30194,Vegetation,RURAL,< 3 meters,Unknown,Unknown,102277853,PACIFIC BELL,0 – 750,Fuse,Overhead,No,,,Equipment/ Facility Failure,Fuse,N.A.,N.A.,Unknown,
PG&E,8/7/16,14:20,37.23157,-122.15518,Vegetation,RURAL,< 0.25 Acres,Fire Agency,cal fire/woodside fire,103413747,,"12,000",Conductor,Overhead,Yes,8/7/16,14:20,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/7/16,21:42,39.75295,-123.23615,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,102183401,None,"12,000",Conductor,Overhead,Yes,8/7/16,21:42,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/8/16,15:44,37.13820,-121.96723,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire,100519919,,0 – 750,Unknown,Overhead,No,,,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,8/9/16,10:18,37.05748,-119.97751,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,101107871,,0 – 750,Conductor,Overhead,Yes,8/9/16,10:18,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,8/9/16,14:06,37.33984,-122.01107,Vegetation,URBAN,< 0.25 Acres,Fire Agency,sunnyvale fd,100555160,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,8/9/16,14:06,Contact From Object,N.A.,Vegetation,Electric Facility,Human Error,third-party caused
PG&E,8/9/16,19:21,38.91867,-120.95246,Vegetation,RURAL,< 0.25 Acres,Fire Agency,El Dorado County FD,100038028,PACIFIC BELL,0 – 750,Conductor,Overhead,No,,,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/10/16,17:59,37.08564,-121.01310,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Merced County FD,103203955,,"12,000",Conductor,Overhead,Yes,8/10/16,17:59,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,8/10/16,8:36,37.05749,-121.95557,Vegetation,RURAL,< 3 meters,Customer,N.A.,101680487,PACIFIC BELL,0 – 750,Conductor,Overhead,No,,,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,8/10/16,15:26,36.80463,-119.76873,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Fresno County FD,100840914,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,8/10/16,15:26,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,8/11/16,4:10,38.98027,-121.41466,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,100021159,,"12,000",Conductor,Overhead,Yes,8/11/16,4:10,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,8/11/16,19:58,36.73703,-119.44820,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Fresno County FD,100774692,VERIZON CALIFO,"12,000",Conductor,Overhead,Yes,8/11/16,19:58,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/11/16,21:55,39.71747,-123.33687,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire,102180749,VERIZON CALIFO,"12,000",Conductor,Overhead,Yes,8/11/16,21:55,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/12/16,10:08,38.87507,-122.42228,Vegetation,RURAL,10 - 99 Acres,Fire Agency,Cal Fire,102168360,,"12,000",Conductor,Overhead,Yes,8/12/16,10:08,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,8/13/16,14:31,37.46421,-119.85889,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,,,"21,000",Conductor,Overhead,Yes,8/13/16,14:31,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/13/16,14:00,39.20092,-121.21300,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,100011376,PACIFIC BELL,0 – 750,Capacitor Bank,Overhead,No,,,Equipment/ Facility Failure,Capacitor Bank,N.A.,N.A.,Unknown,
PG&E,8/14/16,22:50,37.49772,-122.37011,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,100307761,,"12,000",Conductor,Overhead,Yes,8/14/16,22:50,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,8/15/16,0:11,38.19738,-121.13376,Vegetation,RURAL,< 0.25 Acres,Fire Agency,clements fire dept,102075968,,"21,000",Capacitor Bank,Overhead,No,,,Equipment/ Facility Failure,Capacitor Bank,N.A.,N.A.,Unknown,
PG&E,8/15/16,11:29,37.27735,-121.80903,Vegetation,URBAN,< 0.25 Acres,Fire Agency,San Jose FD,100588534,PACIFIC BELL,"21,000",Other,Overhead,Yes,8/15/16,11:29,Equipment/ Facility Failure,Recloser,N.A.,N.A.,Unknown,
PG&E,8/15/16,15:43,37.87843,-120.44884,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,101020079,,"17,000",Conductor,Overhead,Yes,8/15/16,15:43,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,8/16/16,13:18,40.34169,-123.88029,Vegetation,RURAL,< 0.25 Acres,Fire Agency,"miranda/fruitland vol, calfire",100990019,None,"12,000",Conductor,Overhead,Yes,8/16/16,13:18,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/16/16,22:17,36.78699,-119.69569,Vegetation,URBAN,< 3 meters,Fire Agency,CLOVIS FIRE DEPT,100887618,,"12,000",Conductor,Overhead,Yes,8/16/16,22:17,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,8/17/16,9:41,35.37087,-118.96842,Building,URBAN,Structure Only,Fire Agency,Kern County FD,100162417,,"21,000",Transformer,Overhead,Yes,8/17/16,9:41,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,
PG&E,8/17/16,12:23,41.24946,-123.76707,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,103315791,,"12,000",Conductor,Overhead,Yes,8/17/16,12:23,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/17/16,14:02,39.63610,-121.74794,Vegetation,RURAL,< 3 meters,Customer,N.A.,100437069,,"60,000",Conductor,Overhead,Yes,8/17/16,14:02,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,8/17/16,18:37,37.30779,-119.65105,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,101020932,,"21,000",Conductor,Overhead,Yes,8/17/16,18:37,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,8/18/16,15:22,36.61874,-119.44391,Vegetation,RURAL,< 3 meters,Self Extinguished,N.A.,100826791,VERIZON CALIFO,0 – 750,Conductor,Overhead,Yes,8/18/16,15:22,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,8/18/16,18:12,37.59560,-122.08648,Vegetation,URBAN,< 3 meters,Fire Agency,union city fd,100935109,PACIFIC BELL,0 – 750,Fuse,Overhead,No,,,Equipment/ Facility Failure,Fuse,N.A.,N.A.,Unknown,
PG&E,8/18/16,18:36,36.97014,-121.54598,Vegetation,RURAL,< 3 meters,Fire Agency,Santa Clara county fire,103553473,,0 – 750,Capacitor Bank,Overhead,No,,,Equipment/ Facility Failure,Capacitor Bank,N.A.,N.A.,Unknown,
PG&E,8/19/16,16:23,39.22351,-123.75500,Vegetation,RURAL,< 3 meters,Fire Agency,Albion-Little River FD,102206661,,"12,000",Conductor,Overhead,Yes,8/19/16,16:23,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,8/20/16,18:51,36.45801,-119.34722,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Merced County FD,100729153,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,8/20/16,18:51,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,8/21/16,13:02,38.44445,-122.24955,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,102291451,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,8/21/16,13:02,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/22/16,16:10,37.96656,-120.23950,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Toulumne City FD,101043683,,"17,000",Conductor,Overhead,Yes,8/22/16,16:10,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/23/16,16:03,36.87411,-119.68648,Vegetation,RURAL,< 3 meters,Customer,N.A.,100731257,None,0 – 750,Conductor,Overhead,Yes,8/23/16,16:03,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/24/16,12:11,36.46335,-121.71202,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,101750810,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,8/24/16,12:11,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,8/24/16,14:19,36.84572,-119.87926,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Fresno FD,103277500,,"21,000",Conductor,Overhead,Yes,8/24/16,14:19,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,8/25/16,12:04,36.97263,-119.38162,Vegetation,RURAL,< 3 meters,Utility: PG&E,N.A.,100651318,PONDEROSA,0 – 750,Conductor,Overhead,No,,,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/25/16,11:31,37.37341,-122.08696,Vegetation,URBAN,< 3 meters,Self Extinguished,N.A.,100516445,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,8/25/16,11:31,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,8/27/16,5:37,36.04388,-120.11166,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Kings County FD,103246130,,"70,000",Conductor,Overhead,Yes,8/27/16,5:37,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,8/27/16,19:33,36.96458,-122.05289,Vegetation,URBAN,< 0.25 Acres,Fire Agency,SC FIRE DEPT & CDF,101677596,PACIFIC BELL,"21,000",Conductor,Overhead,Yes,8/27/16,19:33,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,8/28/16,16:49,36.56186,-119.71860,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire,100683911,,"12,000",Conductor,Overhead,Yes,8/28/16,16:49,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,8/29/16,16:25,38.26928,-121.60294,Vegetation,RURAL,< 0.25 Acres,Fire Agency,SAC FIRE,101583637,FRONTIER,"21,000",Conductor,Overhead,Yes,8/29/16,16:25,Contact From Object,N.A.,Vehicle,Electric Facility,Human Error,
PG&E,8/30/16,16:01,36.59413,-121.92120,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Unknown,101734977,,"21,000",Conductor,Overhead,Yes,8/30/16,16:01,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/30/16,16:14,38.05755,-122.16390,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Benicia FD,102264159,PACIFIC BELL,"21,000",Conductor,Overhead,Yes,8/30/16,16:14,Contact From Object,N.A.,Vegetation,Electric Facility,Human Error,third-party caused
PG&E,8/30/16,19:27,39.92880,-122.12765,Vegetation,RURAL,< 0.25 Acres,Unknown,Unknown,103165395,Yes,"12,000",Conductor,Overhead,Yes,8/30/16,19:27,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,8/31/16,11:17,37.37206,-120.45039,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Merced County FD,101147802,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,8/31/16,11:17,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,8/31/16,14:52,35.19180,-120.46971,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,101942860,,"12,000",Conductor,Overhead,Yes,8/31/16,14:52,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,8/31/16,19:43,38.15100,-121.68037,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,ISLETON,101665829,FRONTIER,"21,000",Conductor,Overhead,Yes,8/31/16,19:43,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,9/1/16,9:30,37.28144,-121.86030,Vegetation,URBAN,< 3 meters,Customer,N.A.,100617565,None,"21,000",Conductor,Overhead,Yes,9/1/16,9:30,Contact from Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,9/1/16,13:08,38.46327,-122.81616,Vegetation,RURAL,< 3 meters,Fire Agency,WINDSOR AND SANTA ROSA FIRE,101956270,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,9/1/16,13:08,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,9/2/16,12:42,38.38680,-122.75553,Vegetation,RURAL,< 3 meters,Fire Agency,Santa Rosa FD,101969369,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,9/2/16,12:42,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,9/2/16,13:50,37.66811,-121.76805,Vegetation,URBAN,< 0.25 Acres,Fire Agency,LPFD,100954399,,"21,000",Conductor,Overhead,Yes,9/2/16,13:50,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,
PG&E,9/3/16,20:12,39.32230,-121.98490,Vegetation,RURAL,< 3 meters,Unknown,Unknown,101614478,,"12,000",Conductor,Overhead,Yes,9/3/16,20:12,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,9/3/16,20:58,36.80805,-119.62789,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Unknown,103269240,,"12,000",Conductor,Overhead,Yes,9/3/16,20:58,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,9/5/16,8:26,39.52329,-122.14619,Vegetation,RURAL,< 0.25 Acres,Unknown,Unknown,100430821,,"21,000",Conductor,Overhead,Yes,9/5/16,8:26,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,9/7/16,19:37,37.99206,-122.54447,Vegetation,URBAN,< 3 meters,Fire Agency,San Rafael FD,102249944,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,9/7/16,19:37,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,9/7/16,9:56,39.55281,-121.64163,Vegetation,RURAL,.26 - 9.99 Acres,Unknown,Unknown,103653028,,"60,000",Conductor,Overhead,Yes,9/7/16,9:56,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,9/8/16,14:39,38.00133,-122.32902,Vegetation,URBAN,< 0.25 Acres,Fire Agency,PINOLE FIRE DEPT,101426911,,"12,000",Conductor,Overhead,Yes,9/8/16,14:39,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,9/8/16,22:04,37.29175,-121.87109,Vegetation,URBAN,< 0.25 Acres,Fire Agency,San Jose FD,100598024,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,9/8/16,22:04,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,9/9/16,10:57,36.85174,-119.62254,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Fresno County FD,100746408,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,9/9/16,10:57,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,9/9/16,13:22,37.28367,-120.47405,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Cal Fire,101018780,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,9/9/16,13:22,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,9/9/16,15:25,38.92020,-121.08588,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Cal Fire,100036304,PACIFIC BELL,"12,000",Capacitor Bank,Overhead,Yes,9/9/16,15:25,Equipment/ Facility Failure,Capacitor Bank,N.A.,N.A.,Unknown,
PG&E,9/10/16,2:09,37.18617,-120.67754,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Merced County FD,101072400,,"12,000",Conductor,Overhead,Yes,9/10/16,2:09,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,9/11/16,21:24,36.95261,-119.72629,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Unknown,100652942,,"21,000",Unknown,Overhead,Yes,9/11/16,21:24,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,9/12/16,4:24,36.39990,-121.90201,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire Hwy 1 Carmel Hill,101669614,,"12,000",Conductor,Overhead,Yes,9/12/16,4:24,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,9/12/16,12:38,38.78323,-120.60060,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,101421708,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,9/12/16,12:38,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,9/12/16,18:47,36.53030,-119.30560,Vegetation,RURAL,< 0.25 Acres,Fire Agency,CUTLER FIRE,100807630,None,"12,000",Conductor,Overhead,Yes,9/12/16,18:47,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,9/12/16,20:42,37.35500,-121.93550,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Santa Clara county fire,100608192,,"12,000",Conductor,Overhead,Yes,9/12/16,20:42,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,9/12/16,15:08,39.52556,-123.76550,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,102185070,,"12,000",Conductor,Overhead,Yes,9/12/16,15:08,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,9/13/16,10:26,39.19131,-121.18186,Vegetation,RURAL,< 3 meters,Fire Agency,Cal Fire,100082849,PACIFIC BELL,"21,000",Conductor,Overhead,Yes,9/13/16,10:26,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,9/13/16,10:45,40.29579,-122.13182,Vegetation,RURAL,300 - 999 Acres,Fire Agency,Cal Fire,103702175,,"60,000",Conductor,Overhead,Yes,9/13/16,10:45,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,9/14/16,21:16,37.34475,-121.07646,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,STANISLUAS COUNTY,101228545,None,"12,000",Conductor,Overhead,Yes,9/14/16,21:16,Vandalism/Theft,N.A.,N.A.,N.A.,Human Error,gunshot
PG&E,9/14/16,23:25,39.47962,-121.85754,Vegetation,RURAL,< 0.25 Acres,Unknown,Unknown,101618097,,"12,000",Conductor,Overhead,Yes,9/14/16,23:25,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,9/15/16,15:56,37.11024,-121.95092,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,100520198,VERIZON CALIFO,"12,000",Conductor,Overhead,Yes,9/15/16,15:56,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,9/16/16,20:56,39.83874,-121.70232,Vegetation,RURAL,10 - 99 Acres,Fire Agency,Cal Fire,100441760,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,9/16/16,20:56,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,9/17/16,10:03,38.04945,-121.01430,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Unknown,102123492,,"12,000",Fuse,Overhead,Yes,9/17/16,10:03,Equipment/ Facility Failure,Fuse,N.A.,N.A.,Unknown,
PG&E,9/17/16,17:47,37.10117,-120.12887,Vegetation,RURAL,< 3 meters,Fire Agency,Unknown,101062487,,"12,000",Conductor,Overhead,Yes,9/17/16,17:47,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,9/18/16,14:33,37.16185,-122.13470,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire & Boulder Creek Fire Dept.,103410909,Yes,"12,000",Conductor,Overhead,Yes,9/18/16,14:33,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,
PG&E,9/19/16,14:09,37.94585,-122.37201,Vegetation,RURAL,< 3 meters,Fire Agency,Unknown,101433385,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,9/19/16,14:09,Unknown,N.A.,N.A.,N.A.,Unknown,
PG&E,9/19/16,22:10,37.96530,-121.25794,Vegetation,URBAN,< 3 meters,Fire Agency,STOCKTON FIRE,102057961,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,9/19/16,22:10,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,9/19/16,8:51,35.44586,-119.09188,Vegetation,RURAL,< 0.25 Acres,Self Extinguished,N.A.,103239256,,"115,000",Conductor,Overhead,Yes,9/19/16,8:51,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,9/20/16,8:25,40.00442,-123.78712,Vegetation,RURAL,< 3 meters,Self Extinguished,N.A.,100992643,VERIZON CALIFO,"12,000",Conductor,Overhead,Yes,9/20/16,8:25,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,9/21/16,10:01,39.11732,-121.07105,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,100014315,PACIFIC BELL,"115,000",Conductor,Overhead,Yes,9/21/16,10:01,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,9/21/16,19:11,38.78719,-123.55769,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire Point Arena  & Gualala Fir,103325552,,"12,000",Conductor,Overhead,Yes,9/21/16,19:11,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,9/21/16,21:00,38.82341,-122.20453,Vegetation,RURAL,< 3 meters,Customer,N.A.,101591523,,0 – 750,Conductor,Overhead,No,,,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,9/21/16,6:36,38.23127,-122.06355,Vegetation,RURAL,< 0.25 Acres,Unknown,Unknown,101563903,PACIFIC BELL,"12,000",Other,Overhead,No,,,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,9/22/16,8:27,38.94979,-121.08174,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,100036441,,0 – 750,Capacitor Bank,Overhead,Yes,9/22/16,8:27,Equipment/ Facility Failure,Capacitor Bank,N.A.,N.A.,Unknown,
PG&E,9/22/16,13:53,40.22402,-122.34174,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,Cal Fire,101539450,None,"12,000",Conductor,Overhead,Yes,9/22/16,13:53,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,9/22/16,11:06,38.63529,-122.85093,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,103142538,,"12,000",Conductor,Overhead,Yes,9/22/16,11:06,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,9/23/16,15:13,36.84982,-119.86126,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Fresno FD,100633830,None,"12,000",Conductor,Overhead,Yes,9/23/16,15:13,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,9/23/16,15:23,39.37836,-121.09225,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,100091491,None,"12,000",Conductor,Overhead,Yes,9/23/16,15:23,Contact From Object,N.A.,Vegetation,Electric Facility,Human Error,third-party caused
PG&E,9/24/16,14:32,36.91153,-121.36683,Vegetation,RURAL,< 3 meters,Fire Agency,Hollister Fire,101703542,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,9/24/16,14:32,Contact From Object,N.A.,Animal,Electric Facility,Unknown,
PG&E,9/25/16,12:13,39.34000,-121.91440,Vegetation,RURAL,< 0.25 Acres,Fire Agency,GLENN COLUSA FIRE,101640793,,"12,000",Conductor,Overhead,Yes,9/25/16,12:13,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,9/25/16,16:29,36.72315,-119.71842,Vegetation,URBAN,< 0.25 Acres,Fire Agency,FFD #8,100815478,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,9/25/16,16:29,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,9/25/16,19:19,37.09928,-122.11553,Vegetation,RURAL,< 0.25 Acres,Fire Agency,cal fire ben lomond fire,101670837,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,9/25/16,19:19,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,9/25/16,10:35,38.80186,-122.81755,Vegetation,RURAL,1000 - 4999 Acres,Fire Agency,Cal Fire,103613996,,"115,000",Other,Overhead,Yes,9/25/16,10:35,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,
PG&E,9/26/16,10:40,38.01573,-122.68885,Vegetation,RURAL,< 0.25 Acres,Fire Agency,marin county fire,102252082,PACIFIC BELL,"12,000",Conductor,Overhead,Yes,9/26/16,10:40,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,9/27/16,12:28,37.87643,-122.52640,Vegetation,URBAN,< 3 meters,Fire Agency,Sounth Marin,102277447,,"12,000",Conductor,Overhead,Yes,9/27/16,12:28,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,9/28/16,5:30,38.09725,-121.31785,Vegetation,RURAL,< 3 meters,Fire Agency,LODI FIRE,102107151,,0 – 750,Capacitor Bank,Overhead,Yes,9/28/16,5:30,Equipment/ Facility Failure,Capacitor Bank,N.A.,N.A.,Unknown,
PG&E,9/28/16,14:00,35.21450,-118.56250,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Cal Fire,,,0 – 750,Conductor,Overhead,Yes,9/28/16,14:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,
PG&E,9/28/16,16:21,37.14654,-121.66735,Vegetation,URBAN,< 0.25 Acres,Fire Agency,Cal Fire,100601627,,"21,000",Conductor,Overhead,Yes,9/28/16,16:21,Contact From Object,N.A.,Vehicle,Pole,Human Error,
PG&E,9/29/16,11:17,38.01782,-121.64836,Vegetation,RURAL,< 0.25 Acres,Fire Agency,Contra Costa County FD,100457240,PACIFIC BELL,0 – 750,Conductor,Overhead,Yes,9/29/16,11:17,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,
PG&E,10/1/16,15:19,39.43838,-120.81597,Vegetation,RURAL,.26 - 9.99 Acres,Fire Agency,State goverment forestry,100112411,,"12,000",Conductor,Overhead,Yes,10/1/16,15:19,Contact From Object,N.A.,Vegetation,Electric Facility,Human Error,third-party caused
